id_turma;codigo_turma;id_docente_interno;id_docente_externo;id_componente_curricular;nivel_ensino;ano;periodo;capacidade_aluno;tipo;qtd_aulas_lancadas;situacao_turma;modalidade_participantes
1239287;01B;5756989;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239287;01B;5756676;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239287;01B;5753016;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239288;01C;5756676;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239288;01C;5756989;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239288;01C;5753016;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239288;01C;5753007;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239288;01C;26267;;2045604;GRADUAÇÃO;2015;1;7;REGULAR;57;CONSOLIDADA;Presencial
1239289;01D;5756989;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239289;01D;5753007;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239289;01D;5756676;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239289;01D;5753016;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239289;01D;26267;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239291;01A;5757417;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;121;CONSOLIDADA;Presencial
1239291;01A;5757022;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;121;CONSOLIDADA;Presencial
1239291;01A;1574976;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;121;CONSOLIDADA;Presencial
1239292;01B;1574976;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;121;CONSOLIDADA;Presencial
1239292;01B;5757417;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;121;CONSOLIDADA;Presencial
1239292;01B;5757022;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;121;CONSOLIDADA;Presencial
1239294;02A;1574976;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;122;CONSOLIDADA;Presencial
1239294;02A;5757417;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;122;CONSOLIDADA;Presencial
1239294;02A;5757022;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;122;CONSOLIDADA;Presencial
1239295;02B;1574976;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;122;CONSOLIDADA;Presencial
1239295;02B;5757417;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;122;CONSOLIDADA;Presencial
1239295;02B;5757022;;2045606;GRADUAÇÃO;2015;1;10;REGULAR;122;CONSOLIDADA;Presencial
1239302;01E;5753007;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239302;01E;5753016;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239302;01E;5756989;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239302;01E;5756676;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239302;01E;26267;;2045604;GRADUAÇÃO;2015;1;8;REGULAR;57;CONSOLIDADA;Presencial
1239305;01A;5756923;;2045605;GRADUAÇÃO;2015;1;13;REGULAR;85;CONSOLIDADA;Presencial
1239305;01A;21593;;2045605;GRADUAÇÃO;2015;1;13;REGULAR;85;CONSOLIDADA;Presencial
1239306;01B;5756923;;2045605;GRADUAÇÃO;2015;1;14;REGULAR;85;CONSOLIDADA;Presencial
1239306;01B;21593;;2045605;GRADUAÇÃO;2015;1;14;REGULAR;85;CONSOLIDADA;Presencial
1239307;01C;21593;;2045605;GRADUAÇÃO;2015;1;14;REGULAR;85;CONSOLIDADA;Presencial
1239307;01C;5756923;;2045605;GRADUAÇÃO;2015;1;14;REGULAR;85;CONSOLIDADA;Presencial
1239308;1;5752213;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;5754345;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;5754335;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;22907;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;37281;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;23189;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;5755545;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;22869;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;2300648;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;5755282;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239308;1;5751840;;54275;GRADUAÇÃO;2015;1;60;REGULAR;72;CONSOLIDADA;Presencial
1239309;1;5755282;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;37281;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;5754345;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;23189;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;22869;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;5752213;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;2300648;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;5754335;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239309;1;22907;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;5755282;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;22907;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;5752213;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;23189;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;5754335;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;2300648;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;5754345;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;22869;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239311;2;37281;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;2300648;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;22907;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;37281;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;5754335;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;5755282;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;22869;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;5752213;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;23189;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239312;3;5754345;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239315;01A;5756281;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239315;01A;5756456;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239315;01A;26173;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239315;01A;25448;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239316;4;5754335;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;22907;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;37281;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;23189;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;5755282;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;5752213;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;5754345;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;22869;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239316;4;2300648;;54276;GRADUAÇÃO;2015;1;6;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;5755282;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;23189;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;5752213;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;2300648;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;37281;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;5754335;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;22907;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;22869;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239317;5;5754345;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;5754345;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;5754335;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;23189;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;5755282;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;2300648;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;5752213;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;37281;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;22869;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239318;6;22907;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;2300648;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;5754335;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;22907;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;37281;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;5754345;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;23189;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;5752213;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;22869;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239319;7;5755282;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;5752213;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;5755282;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;22869;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;5754335;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;22907;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;2300648;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;5754345;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;37281;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239320;8;23189;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;5754335;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;5752213;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;5755282;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;22907;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;23189;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;37281;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;22869;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;5754345;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239321;9;2300648;;54276;GRADUAÇÃO;2015;1;7;REGULAR;114;CONSOLIDADA;Presencial
1239322;01B;26173;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239322;01B;5756281;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239322;01B;5756586;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239323;01C;26173;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239323;01C;5756456;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239323;01C;5756281;;2045607;GRADUAÇÃO;2015;1;10;REGULAR;126;CONSOLIDADA;Presencial
1239324;1;5757079;;54282;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239324;1;5755844;;54282;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239324;1;5753913;;54282;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239324;1;5752557;;54282;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239324;1;63327;;54282;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239324;1;5755848;;54282;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239324;1;5757133;;54282;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239325;1;5753913;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239325;1;63327;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239325;1;5752557;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239325;1;5755844;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239325;1;5757079;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239325;1;5755848;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239325;1;5757133;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239326;2;5755848;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239326;2;5753913;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239326;2;5757079;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239326;2;5755844;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239326;2;5752557;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239326;2;5757133;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239326;2;63327;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239327;3;5753913;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239327;3;5752557;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239327;3;5755848;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239327;3;5755844;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239327;3;5757133;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239327;3;5757079;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239327;3;63327;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239328;4;5752557;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239328;4;5757079;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239328;4;5753913;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239328;4;5755844;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239328;4;5757133;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239328;4;5755848;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239328;4;63327;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239329;5;63327;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239329;5;5753913;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239329;5;5755848;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239329;5;5755844;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239329;5;5757133;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239329;5;5752557;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239329;5;5757079;;54283;GRADUAÇÃO;2015;1;8;REGULAR;36;CONSOLIDADA;Presencial
1239330;6;5752557;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239330;6;5757133;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239330;6;5755848;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239330;6;63327;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239330;6;5757079;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239330;6;5753913;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239330;6;5755844;;54283;GRADUAÇÃO;2015;1;8;REGULAR;34;CONSOLIDADA;Presencial
1239331;7;5752557;;54283;GRADUAÇÃO;2015;1;7;REGULAR;34;CONSOLIDADA;Presencial
1239331;7;5755848;;54283;GRADUAÇÃO;2015;1;7;REGULAR;34;CONSOLIDADA;Presencial
1239331;7;5753913;;54283;GRADUAÇÃO;2015;1;7;REGULAR;34;CONSOLIDADA;Presencial
1239331;7;5757079;;54283;GRADUAÇÃO;2015;1;7;REGULAR;34;CONSOLIDADA;Presencial
1239331;7;5755844;;54283;GRADUAÇÃO;2015;1;7;REGULAR;34;CONSOLIDADA;Presencial
1239331;7;5757133;;54283;GRADUAÇÃO;2015;1;7;REGULAR;34;CONSOLIDADA;Presencial
1239331;7;63327;;54283;GRADUAÇÃO;2015;1;7;REGULAR;34;CONSOLIDADA;Presencial
1239332;1;5756618;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239332;1;5752385;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239332;1;5753102;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239332;1;23056;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239332;1;26598;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239332;1;5752190;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239332;1;5753380;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239332;1;5753004;;54285;GRADUAÇÃO;2015;1;55;REGULAR;72;CONSOLIDADA;Presencial
1239333;1;23056;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
1239333;1;5753102;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
1239333;1;5752190;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
1239333;1;5756618;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
1239333;1;5753380;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
1239333;1;26598;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
1239333;1;5753004;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
1239333;1;5752385;;54286;GRADUAÇÃO;2015;1;7;REGULAR;76;CONSOLIDADA;Presencial
